ds,Naive,origin,SeasonalNaive,ARIMA,SARIMA,SES,ETS AAA,ETS MAM,ETS MMM,ETS MAdM,HistoricAverage,WindowAverage,AutoARIMA,AutoETS,Damped AutoETS,AutoCES,AutoTheta,SESOpt,SeasonalES,SeasESOpt,RWD,unique_id,LightGBM,CatBoost,XgBoost,RandomForest,TimeGPT
1960-03-31 00:00:00,,132,,,,,,473.8159,,,,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,135,,,,,,454.0102,,,,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,135,,,,,,453.51663,,,,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,135,,,,,,515.4461,,,,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,575.82654,,,,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,575.29596,,,,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,501.43494,,,,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,141,,,,,,439.1578,,,,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,141,,,,,,384.74554,,,,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,141,,,,,,434.86545,,,,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,383.21008,,,,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,383.2403,,,,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,438.69473,,,,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,423.2117,,,,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,422.7736,,,,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,482.49686,,,,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,524.8454,,,,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,523.62396,,,,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,461.70502,,,,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,126,,,,,,400.66974,,,,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,126,,,,,,351.19083,,,,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,126,,,,,,396.9926,,,,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,412.4371,,,,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,409.38452,,,,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,473.8159,,,,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,454.73825,,,,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,454.90262,,,,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,517.3876,,,,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,575.82654,,,,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,575.29596,,,,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,501.43494,,,,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,138,,,,,,438.42575,,,,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,138,,,,,,383.12723,,,,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,138,,,,,,433.70605,,,,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,383.21008,,,,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,383.2403,,,,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,438.69473,,,,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,423.2117,,,,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,422.7736,,,,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,482.49686,,,,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,120,,,,,,533.3049,,,,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,120,,,,,,534.4041,,,,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,120,,,,,,467.19443,,,,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,120,,,,,,408.84476,,,,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,120,,,,,,358.32346,,,,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,120,,,,,,404.58755,,,,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,412.4371,,,,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,409.38452,,,,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,473.8159,,,,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,454.73825,,,,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,454.90262,,,,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,517.3876,,,,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,132,,,,,,574.00433,,,,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,132,,,,,,574.74927,,,,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,132,,,,,,500.40967,,,,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,132,,,,,,437.7759,,,,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,132,,,,,,382.54538,,,,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,132,,,,,,431.59647,,,,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,390.31506,,,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,390.1249,,,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,449.04645,,,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,432.2818,,,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,430.79315,,,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,492.12424,,,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,120,,,,,,,545.2621,,,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,120,,,,,,,544.69635,,,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,120,,,,,,,478.05676,,,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,120,,,,,,,418.88837,,,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,120,,,,,,,366.83356,,,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,120,,,,,,,416.03943,,,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,120,,,,,,,429.91452,,,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,120,,,,,,,429.70505,,,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,120,,,,,,,494.6045,,,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,120,,,,,,,476.139,,,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,120,,,,,,,474.49933,,,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,120,,,,,,,542.05273,,,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,120,,,,,,,600.5817,,,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,120,,,,,,,599.95856,,,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,120,,,,,,,526.55804,,,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,120,,,,,,,461.38672,,,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,120,,,,,,,404.0507,,,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,120,,,,,,,458.24875,,,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,390.31506,,,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,390.1249,,,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,449.04645,,,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,123,,,,,,,429.8853,,,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,123,,,,,,,428.6297,,,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,123,,,,,,,488.19263,,,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,,539.085,,,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,,538.43365,,,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,,472.63113,,,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,129,,,,,,,412.82364,,,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,129,,,,,,,360.5237,,,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,129,,,,,,,408.877,,,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,419.16357,,,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,416.90445,,,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,480.24338,,,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,135,,,,,,,460.71487,,,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,135,,,,,,,462.00784,,,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,135,,,,,,,524.29065,,,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,,582.6454,,,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,,583.8418,,,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,,507.79706,,,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,141,,,,,,,446.81882,,,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,141,,,,,,,391.4075,,,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,141,,,,,,,440.6913,,,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,390.31506,,,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,390.1249,,,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,449.04645,,,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,432.2818,,,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,430.79315,,,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,492.12424,,,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,,539.085,,,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,,538.43365,,,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,,472.63113,,,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,126,,,,,,,412.58704,,,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,126,,,,,,,361.15256,,,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,126,,,,,,,408.5358,,,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,419.16357,,,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,416.90445,,,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,480.24338,,,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,,461.9969,,,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,,463.85324,,,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,,527.35913,,,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,,582.6454,,,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,,583.8418,,,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,,507.79706,,,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,138,,,,,,,445.38678,,,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,138,,,,,,,390.06082,,,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,138,,,,,,,440.28268,,,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,390.31506,,,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,390.1249,,,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,449.04645,,,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,432.2818,,,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,430.79315,,,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,492.12424,,,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,120,,,,,,,545.2621,,,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,120,,,,,,,544.69635,,,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,120,,,,,,,478.05676,,,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,120,,,,,,,418.88837,,,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,120,,,,,,,366.83356,,,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,120,,,,,,,416.03943,,,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,419.16357,,,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,416.90445,,,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,480.24338,,,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,,461.9969,,,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,,463.85324,,,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,,527.35913,,,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,132,,,,,,,586.63916,,,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,132,,,,,,,585.0934,,,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,132,,,,,,,512.35187,,,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,132,,,,,,,446.72552,,,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,132,,,,,,,391.58835,,,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,132,,,,,,,444.0868,,,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,367.60202,,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,361.843,,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,414.40967,,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,396.31647,,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,393.25003,,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,448.65088,,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,120,,,,,,,,493.1728,,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,120,,,,,,,,490.5471,,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,120,,,,,,,,432.3946,,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,120,,,,,,,,375.07925,,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,120,,,,,,,,322.88373,,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,120,,,,,,,,365.32986,,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,120,,,,,,,,380.54712,,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,120,,,,,,,,374.07376,,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,120,,,,,,,,427.85693,,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,120,,,,,,,,408.66388,,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,120,,,,,,,,405.01492,,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,120,,,,,,,,461.54132,,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,120,,,,,,,,506.78256,,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,120,,,,,,,,503.55103,,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,120,,,,,,,,443.40656,,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,120,,,,,,,,384.25717,,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,120,,,,,,,,330.47556,,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,120,,,,,,,,373.5847,,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,367.60202,,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,361.843,,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,414.40967,,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,123,,,,,,,,392.59708,,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,123,,,,,,,,391.33258,,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,123,,,,,,,,443.038,,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,,,493.75363,,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,,,486.63913,,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,,,422.95807,,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,129,,,,,,,,380.0134,,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,129,,,,,,,,332.30405,,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,129,,,,,,,,379.02612,,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,393.8376,,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,386.10712,,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,444.39716,,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,135,,,,,,,,431.59494,,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,135,,,,,,,,429.09604,,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,135,,,,,,,,488.7726,,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,,,542.65173,,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,,,543.9158,,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,,,474.0387,,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,141,,,,,,,,422.89972,,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,141,,,,,,,,369.86194,,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,141,,,,,,,,421.41907,,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,367.60202,,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,361.843,,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,414.40967,,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,396.31647,,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,393.25003,,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,448.65088,,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,,,493.75363,,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,,,486.63913,,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,,,422.95807,,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,126,,,,,,,,372.8606,,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,126,,,,,,,,325.1929,,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,126,,,,,,,,367.0587,,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,393.8376,,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,386.10712,,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,444.39716,,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,,,426.51227,,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,,,428.15347,,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,,,482.45807,,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,,,542.65173,,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,,,543.9158,,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,,,474.0387,,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,138,,,,,,,,417.18423,,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,138,,,,,,,,367.6774,,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,138,,,,,,,,411.08786,,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,367.60202,,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,361.843,,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,414.40967,,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,396.31647,,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,393.25003,,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,448.65088,,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,120,,,,,,,,493.1728,,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,120,,,,,,,,490.5471,,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,120,,,,,,,,432.3946,,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,120,,,,,,,,375.07925,,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,120,,,,,,,,322.88373,,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,120,,,,,,,,365.32986,,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,393.8376,,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,386.10712,,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,444.39716,,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,,,426.51227,,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,,,428.15347,,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,,,482.45807,,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,132,,,,,,,,543.3412,,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,132,,,,,,,,538.0132,,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,132,,,,,,,,470.40558,,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,132,,,,,,,,408.09778,,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,132,,,,,,,,359.15836,,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,132,,,,,,,,401.60413,,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,123,,,,,,,,,248.9187,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,123,,,,,,,,,248.9187,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,123,,,,,,,,,248.9187,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,,,,253.21428,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,,,,253.21428,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,,,,253.21428,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,129,,,,,,,,,259.49612,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,129,,,,,,,,,259.49612,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,129,,,,,,,,,259.49612,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,135,,,,,,,,,265.74814,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,135,,,,,,,,,265.74814,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,135,,,,,,,,,265.74814,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,,,,270.6087,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,,,,270.6087,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,,,,270.6087,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,141,,,,,,,,,277.16312,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,141,,,,,,,,,277.16312,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,141,,,,,,,,,277.16312,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,,,,253.21428,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,,,,253.21428,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,,,,253.21428,,,,,,,,,,,,,,,,
